epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
26,2020-06-24,45,MA,Governador Archer,2104503,city,169,1559.04059,2,0,0,0.0,10840,False,False
26,2020-06-24,61,MA,Governador Edison Lobão,2104552,city,173,945.56187,-1,4,0,0.0231,18296,False,False
26,2020-06-24,43,MA,Governador Eugênio Barros,2104602,city,98,582.36273,9,0,0,0.0,16828,False,False
26,2020-06-24,33,MA,Governador Luiz Rocha,2104628,city,20,256.18035,10,0,0,0.0,7807,False,False
26,2020-06-24,57,MA,Governador Newton Bello,2104651,city,250,2455.79568,20,3,0,0.012,10180,False,False
26,2020-06-24,72,MA,Governador Nunes Freire,2104677,city,579,2263.75259,-1,1,0,0.0017,25577,False,False
26,2020-06-24,41,MA,Graça Aranha,2104701,city,62,990.09901,0,1,0,0.0161,6262,False,False
26,2020-06-24,53,MA,Grajaú,2104800,city,702,1009.67969,-1,12,0,0.0171,69527,False,False
26,2020-06-24,56,MA,Guimarães,2104909,city,98,814.63009,0,4,1,0.0408,12030,False,False
26,2020-06-24,57,MA,Humberto de Campos,2105005,city,154,536.26772,0,3,0,0.0195,28717,False,False
26,2020-06-24,78,MA,Icatu,2105104,city,81,298.74968,0,3,0,0.037,27113,False,False
26,2020-06-24,54,MA,Igarapé do Meio,2105153,city,131,924.03188,0,3,0,0.0229,14177,False,False
26,2020-06-24,39,MA,Igarapé Grande,2105203,city,489,4319.78799,1,1,0,0.002,11320,False,False
26,2020-06-24,85,MA,Imperatriz,2105302,city,3639,1406.74651,68,195,4,0.0536,258682,False,False
26,2020-06-24,40,MA,Itaipava do Grajaú,2105351,city,72,448.40257,0,0,0,0.0,16057,False,False
26,2020-06-24,70,MA,Itapecuru Mirim,2105401,city,400,586.48447,6,3,0,0.0075,68203,False,False
26,2020-06-24,53,MA,Itinga do Maranhão,2105427,city,383,1473.07692,10,8,0,0.0209,26000,False,False
26,2020-06-24,36,MA,Jatobá,2105450,city,31,305.32847,-3,0,0,0.0,10153,False,False
26,2020-06-24,41,MA,Jenipapo dos Vieiras,2105476,city,125,756.88768,0,2,0,0.016,16515,False,False
26,2020-06-24,52,MA,João Lisboa,2105500,city,190,803.99458,0,3,0,0.0158,23632,False,False
26,2020-06-24,51,MA,Joselândia,2105609,city,198,1224.64127,20,0,0,0.0,16168,False,False
26,2020-06-24,68,MA,Junco do Maranhão,2105658,city,87,2534.96503,1,0,0,0.0,3432,False,False
26,2020-06-24,32,MA,Lagoa do Mato,2105922,city,0,,0,0,0,0.0,11250,False,False
26,2020-06-24,40,MA,Lagoa Grande do Maranhão,2105963,city,62,544.14604,0,0,0,0.0,11394,False,False
26,2020-06-24,63,MA,Lago da Pedra,2105708,city,727,1446.30565,-2,35,1,0.0481,50266,False,False
26,2020-06-24,39,MA,Lago do Junco,2105807,city,71,654.98155,14,0,0,0.0,10840,False,False
26,2020-06-24,51,MA,Lago dos Rodrigues,2105948,city,120,1352.41745,1,2,0,0.0167,8873,False,False
26,2020-06-24,41,MA,Lago Verde,2105906,city,207,1273.29766,12,1,0,0.0048,16257,False,False
26,2020-06-24,47,MA,Lajeado Novo,2105989,city,34,450.33113,0,0,0,0.0,7550,False,False
26,2020-06-24,57,MA,Lima Campos,2106003,city,414,3481.03927,0,3,0,0.0072,11893,False,False
26,2020-06-24,32,MA,Loreto,2106102,city,0,,0,0,0,0.0,12157,False,False
26,2020-06-24,51,MA,Luís Domingues,2106201,city,29,417.20616,0,1,0,0.0345,6951,False,False
26,2020-06-24,59,MA,Magalhães de Almeida,2106300,city,77,388.3789,-1,1,0,0.013,19826,False,False
26,2020-06-24,55,MA,Maracaçumé,2106326,city,347,1621.87427,10,1,0,0.0029,21395,False,False
26,2020-06-24,32,MA,Marajá do Sena,2106359,city,94,1206.3655,0,1,0,0.0106,7792,False,False
26,2020-06-24,48,MA,Maranhãozinho,2106375,city,251,1543.1909,4,3,0,0.012,16265,False,False
26,2020-06-24,62,MA,Mata Roma,2106409,city,232,1378.5727,0,5,0,0.0216,16829,False,False
26,2020-06-24,68,MA,Matinha,2106508,city,200,855.79803,0,1,0,0.005,23370,False,False
26,2020-06-24,33,MA,Matões,2106607,city,65,192.41016,6,1,0,0.0154,33782,False,False
26,2020-06-24,39,MA,Matões do Norte,2106631,city,122,728.57569,3,0,0,0.0,16745,False,False
26,2020-06-24,66,MA,Milagres do Maranhão,2106672,city,76,897.9206,1,0,0,0.0,8464,False,False
26,2020-06-24,46,MA,Mirador,2106706,city,88,418.74851,3,0,0,0.0,21015,False,False
26,2020-06-24,69,MA,Miranda do Norte,2106755,city,136,479.19383,0,2,0,0.0147,28381,False,False
26,2020-06-24,74,MA,Mirinzal,2106805,city,72,481.21909,4,6,0,0.0833,14962,False,False
26,2020-06-24,63,MA,Monção,2106904,city,202,604.17539,5,11,0,0.0545,33434,False,False
26,2020-06-24,51,MA,Montes Altos,2107001,city,112,1222.70742,0,1,0,0.0089,9160,False,False
26,2020-06-24,69,MA,Morros,2107100,city,95,488.85916,3,3,0,0.0316,19433,False,False
26,2020-06-24,41,MA,Nina Rodrigues,2107209,city,49,339.0065,-1,1,0,0.0204,14454,False,False
26,2020-06-24,39,MA,Nova Colinas,2107258,city,3,55.72065,0,0,0,0.0,5384,False,False
26,2020-06-24,32,MA,Nova Iorque,2107308,city,5,106.76917,0,0,0,0.0,4683,False,False
26,2020-06-24,55,MA,Nova Olinda do Maranhão,2107357,city,197,941.32263,0,2,0,0.0102,20928,False,False
26,2020-06-24,60,MA,Olho d'Água das Cunhãs,2107407,city,348,1784.15791,0,3,0,0.0086,19505,False,False
26,2020-06-24,58,MA,Olinda Nova do Maranhão,2107456,city,137,931.90939,0,4,0,0.0292,14701,False,False
26,2020-06-24,83,MA,Paço do Lumiar,2107506,city,443,362.52936,1,56,1,0.1264,122197,False,False
26,2020-06-24,49,MA,Palmeirândia,2107605,city,27,136.90295,0,1,0,0.037,19722,False,False
26,2020-06-24,46,MA,Paraibano,2107704,city,83,388.10437,9,1,0,0.012,21386,False,False
26,2020-06-24,37,MA,Parnarama,2107803,city,27,77.34838,4,1,0,0.037,34907,False,False
26,2020-06-24,32,MA,Passagem Franca,2107902,city,70,368.053,13,0,0,0.0,19019,False,False
26,2020-06-24,34,MA,Pastos Bons,2108009,city,32,164.33854,0,1,0,0.0312,19472,False,False
26,2020-06-24,56,MA,Paulino Neves,2108058,city,101,629.87215,0,1,0,0.0099,16035,False,False
26,2020-06-24,47,MA,Paulo Ramos,2108108,city,329,1563.68821,0,3,0,0.0091,21040,False,False
26,2020-06-24,64,MA,Pedreiras,2108207,city,1005,2561.88024,29,20,0,0.0199,39229,False,False
26,2020-06-24,50,MA,Pedro do Rosário,2108256,city,80,318.16736,4,1,0,0.0125,25144,False,False
26,2020-06-24,54,MA,Penalva,2108306,city,181,470.49649,0,4,0,0.0221,38470,False,False
26,2020-06-24,51,MA,Peri Mirim,2108405,city,131,914.93225,0,1,0,0.0076,14318,False,False
26,2020-06-24,58,MA,Peritoró,2108454,city,300,1293.32644,0,2,0,0.0067,23196,False,False
26,2020-06-24,54,MA,Pindaré-Mirim,2108504,city,312,947.14793,0,5,0,0.016,32941,False,False
26,2020-06-24,58,MA,Pinheiro,2108603,city,557,667.96983,3,24,0,0.0431,83387,False,False
26,2020-06-24,50,MA,Pio XII,2108702,city,569,2648.35932,29,4,0,0.007,21485,False,False
26,2020-06-24,54,MA,Pirapemas,2108801,city,225,1208.05369,2,1,0,0.0044,18625,False,False
26,2020-06-24,41,MA,Poção de Pedras,2108900,city,238,1331.61752,3,0,0,0.0,17873,False,False
26,2020-06-24,57,MA,Porto Franco,2109007,city,182,761.98451,4,5,0,0.0275,23885,False,False
26,2020-06-24,50,MA,Porto Rico do Maranhão,2109056,city,50,836.82008,12,0,0,0.0,5975,False,False
26,2020-06-24,61,MA,Presidente Dutra,2109106,city,621,1299.05447,45,2,0,0.0032,47804,False,False
26,2020-06-24,65,MA,Presidente Juscelino,2109205,city,21,164.91283,0,0,0,0.0,12734,False,False
26,2020-06-24,56,MA,Presidente Médici,2109239,city,74,1054.88239,11,0,0,0.0,7015,False,False
26,2020-06-24,51,MA,Presidente Sarney,2109270,city,143,755.89386,3,6,0,0.042,18918,False,False
26,2020-06-24,49,MA,Presidente Vargas,2109304,city,35,312.69543,0,0,0,0.0,11193,False,False
26,2020-06-24,41,MA,Primeira Cruz,2109403,city,28,182.82729,0,1,0,0.0357,15315,False,False
26,2020-06-24,78,MA,Raposa,2109452,city,102,331.5887,0,10,0,0.098,30761,False,False
26,2020-06-24,49,MA,Riachão,2109502,city,20,99.03441,0,0,0,0.0,20195,False,False
26,2020-06-24,47,MA,Ribamar Fiquene,2109551,city,120,1540.23874,1,4,0,0.0333,7791,False,False
26,2020-06-24,68,MA,Rosário,2109601,city,216,505.38138,1,7,0,0.0324,42740,False,False
26,2020-06-24,38,MA,Sambaíba,2109700,city,4,70.5343,0,0,0,0.0,5671,False,False
26,2020-06-24,42,MA,Santa Filomena do Maranhão,2109759,city,15,192.97569,0,0,0,0.0,7773,False,False
26,2020-06-24,53,MA,Santa Helena,2109809,city,968,2297.65013,0,3,1,0.0031,42130,False,False
26,2020-06-24,79,MA,Santa Inês,2109908,city,3312,3719.50946,50,38,9,0.0115,89044,False,False
26,2020-06-24,55,MA,Santa Luzia,2110005,city,1150,1582.56155,79,3,0,0.0026,72667,False,False
26,2020-06-24,52,MA,Santa Luzia do Paruá,2110039,city,138,546.44809,0,1,0,0.0072,25254,False,False
26,2020-06-24,48,MA,Santana do Maranhão,2110237,city,54,403.40654,1,1,0,0.0185,13386,False,False
26,2020-06-24,52,MA,Santa Quitéria do Maranhão,2110104,city,318,1240.15287,13,6,0,0.0189,25642,False,False
26,2020-06-24,74,MA,Santa Rita,2110203,city,176,464.93198,0,4,0,0.0227,37855,False,False
26,2020-06-24,41,MA,Santo Amaro do Maranhão,2110278,city,42,265.05112,0,0,0,0.0,15846,False,False
26,2020-06-24,48,MA,Santo Antônio dos Lopes,2110302,city,371,2553.68943,1,2,0,0.0054,14528,False,False
26,2020-06-24,79,MA,São Benedito do Rio Preto,2110401,city,361,1934.30852,5,4,0,0.0111,18663,False,False
26,2020-06-24,54,MA,São Bento,2110500,city,218,482.18354,0,2,0,0.0092,45211,False,False
26,2020-06-24,48,MA,São Bernardo,2110609,city,420,1473.32234,20,8,0,0.019,28507,False,False
26,2020-06-24,40,MA,São Domingos do Azeitão,2110658,city,36,487.01299,0,0,0,0.0,7392,False,False
26,2020-06-24,48,MA,São Domingos do Maranhão,2110708,city,297,863.97487,3,2,0,0.0067,34376,False,False
26,2020-06-24,62,MA,São Francisco do Brejão,2110856,city,153,1296.82997,4,0,0,0.0,11798,False,False
26,2020-06-24,54,MA,São Francisco do Maranhão,2110906,city,5,40.95004,0,0,0,0.0,12210,False,False
26,2020-06-24,62,MA,São João Batista,2111003,city,64,309.7024,0,4,0,0.0625,20665,False,False
26,2020-06-24,54,MA,São João do Carú,2111029,city,186,1176.61943,6,3,0,0.0161,15808,False,False
26,2020-06-24,34,MA,São João do Paraíso,2111052,city,36,322.09001,0,1,0,0.0278,11177,False,False
26,2020-06-24,39,MA,São João do Soter,2111078,city,80,431.42965,0,1,0,0.0125,18543,False,False
26,2020-06-24,64,MA,São João dos Patos,2111102,city,72,277.68136,0,3,0,0.0417,25929,False,False
26,2020-06-24,83,MA,São José de Ribamar,2111201,city,866,487.37387,4,74,5,0.0855,177687,False,False
26,2020-06-24,41,MA,São José dos Basílios,2111250,city,8,104.69834,1,0,0,0.0,7641,False,False
26,2020-06-24,97,MA,São Luís,2111300,city,12635,1146.67243,58,745,11,0.059,1101884,False,False
26,2020-06-24,57,MA,São Luís Gonzaga do Maranhão,2111409,city,39,206.83072,0,1,0,0.0256,18856,False,False
26,2020-06-24,58,MA,São Mateus do Maranhão,2111508,city,613,1476.07696,22,18,1,0.0294,41529,False,False
26,2020-06-24,50,MA,São Pedro da Água Branca,2111532,city,217,1710.00788,0,1,0,0.0046,12690,False,False
26,2020-06-24,48,MA,São Pedro dos Crentes,2111573,city,39,835.47558,0,0,0,0.0,4668,False,False
26,2020-06-24,44,MA,São Raimundo das Mangabeiras,2111607,city,125,662.49735,17,1,0,0.008,18868,False,False
26,2020-06-24,39,MA,São Raimundo do Doca Bezerra,2111631,city,69,1317.54821,0,1,0,0.0145,5237,False,False
26,2020-06-24,32,MA,São Roberto,2111672,city,55,818.57419,3,0,0,0.0,6719,False,False
26,2020-06-24,55,MA,São Vicente Ferrer,2111706,city,73,328.13413,0,0,0,0.0,22247,False,False
26,2020-06-24,55,MA,Satubinha,2111722,city,74,531.83844,0,1,0,0.0135,13914,False,False
26,2020-06-24,48,MA,Senador Alexandre Costa,2111748,city,105,942.46477,5,0,0,0.0,11141,False,False
26,2020-06-24,58,MA,Senador La Rocque,2111763,city,128,895.54327,0,6,0,0.0469,14293,False,False
26,2020-06-24,57,MA,Serrano do Maranhão,2111789,city,109,1063.10348,1,0,0,0.0,10253,False,False
26,2020-06-24,54,MA,Sítio Novo,2111805,city,196,1084.01084,40,1,0,0.0051,18081,False,False
26,2020-06-24,32,MA,Sucupira do Norte,2111904,city,10,94.02031,0,0,0,0.0,10636,False,False
26,2020-06-24,32,MA,Sucupira do Riachão,2111953,city,5,88.33922,0,0,0,0.0,5660,False,False
26,2020-06-24,37,MA,Tasso Fragoso,2112001,city,25,293.39279,0,0,0,0.0,8521,False,False
26,2020-06-24,48,MA,Timbiras,2112100,city,273,937.37124,0,3,0,0.011,29124,False,False
26,2020-06-24,82,MA,Timon,2112209,city,1154,682.40818,8,18,0,0.0156,169107,False,False
26,2020-06-24,70,MA,Trizidela do Vale,2112233,city,457,2077.46159,0,3,0,0.0066,21998,False,False
26,2020-06-24,38,MA,Tufilândia,2112274,city,17,291.09589,0,1,0,0.0588,5840,False,False
26,2020-06-24,69,MA,Tuntum,2112308,city,454,1085.29356,28,2,0,0.0044,41832,False,False
26,2020-06-24,50,MA,Turiaçu,2112407,city,128,359.51017,0,2,1,0.0156,35604,False,False
26,2020-06-24,49,MA,Turilândia,2112456,city,239,932.90136,12,2,0,0.0084,25619,False,False
26,2020-06-24,57,MA,Tutóia,2112506,city,643,1092.4227,13,13,0,0.0202,58860,False,False
26,2020-06-24,78,MA,Urbano Santos,2112605,city,887,2677.97838,-1,5,0,0.0056,33122,False,False
26,2020-06-24,69,MA,Vargem Grande,2112704,city,411,727.3049,6,3,0,0.0073,56510,False,False
26,2020-06-24,76,MA,Viana,2112803,city,219,417.61217,0,6,0,0.0274,52441,False,False
26,2020-06-24,46,MA,Vila Nova dos Martírios,2112852,city,85,634.70729,1,0,0,0.0,13392,False,False
26,2020-06-24,75,MA,Vitória do Mearim,2112902,city,187,570.74838,0,2,0,0.0107,32764,False,False
26,2020-06-24,66,MA,Vitorino Freire,2113009,city,635,2014.40218,0,1,0,0.0016,31523,False,False
26,2020-06-24,74,MA,Zé Doca,2114007,city,1925,3722.39626,12,19,0,0.0099,51714,False,False
26,2020-06-24,97,MA,,21,state,73314,1036.21377,1293,1836,39,0.025,7075181,False,False
26,2020-06-24,48,MG,Abadia dos Dourados,3100104,city,5,71.54099,0,0,0,0.0,6989,False,False
26,2020-06-24,74,MG,Abaeté,3100203,city,2,8.60696,0,0,0,0.0,23237,False,False
26,2020-06-24,17,MG,Abre Campo,3100302,city,8,59.46187,0,0,0,0.0,13454,False,False
26,2020-06-24,7,MG,Acaiaca,3100401,city,3,75.11267,0,1,0,0.3333,3994,False,False
26,2020-06-24,37,MG,Açucena,3100500,city,9,95.03696,1,1,0,0.1111,9470,False,False
26,2020-06-24,26,MG,Água Comprida,3100708,city,3,150.07504,0,1,0,0.3333,1999,False,False
26,2020-06-24,7,MG,Aguanil,3100807,city,3,66.87472,0,0,0,0.0,4486,False,False
26,2020-06-24,21,MG,Águas Formosas,3100906,city,4,20.82574,0,0,0,0.0,19207,False,False
26,2020-06-24,36,MG,Águas Vermelhas,3101003,city,17,125.56319,0,0,0,0.0,13539,False,False
26,2020-06-24,52,MG,Aimorés,3101102,city,71,282.11547,5,0,0,0.0,25167,False,False
26,2020-06-24,62,MG,Além Paraíba,3101508,city,102,288.44522,1,2,0,0.0196,35362,False,False
26,2020-06-24,86,MG,Alfenas,3101607,city,25,31.25156,1,0,0,0.0,79996,False,False
26,2020-06-24,46,MG,Alfredo Vasconcelos,3101631,city,3,43.4342,0,1,0,0.3333,6907,False,False
26,2020-06-24,71,MG,Almenara,3101706,city,46,109.79568,0,0,0,0.0,41896,False,False
26,2020-06-24,78,MG,Alpercata,3101805,city,4,53.87931,0,0,0,0.0,7424,False,False
26,2020-06-24,49,MG,Alpinópolis,3101904,city,1,5.03702,0,0,0,0.0,19853,False,False
26,2020-06-24,57,MG,Alterosa,3102001,city,2,13.82552,0,0,0,0.0,14466,False,False
26,2020-06-24,25,MG,Alto Caparaó,3102050,city,2,34.20558,0,0,0,0.0,5847,False,False
26,2020-06-24,53,MG,Alto Jequitibá,3153509,city,17,204.40063,0,1,0,0.0588,8317,False,False
26,2020-06-24,49,MG,Alto Rio Doce,3102100,city,41,372.72727,0,1,0,0.0244,11000,False,False
26,2020-06-24,38,MG,Alvarenga,3102209,city,76,1945.22652,2,0,0,0.0,3907,False,False
26,2020-06-24,20,MG,Alvinópolis,3102308,city,7,46.04354,0,0,0,0.0,15203,False,False
26,2020-06-24,14,MG,Alvorada de Minas,3102407,city,2,55.46312,0,0,0,0.0,3606,False,False
26,2020-06-24,23,MG,Amparo do Serra,3102506,city,1,21.21791,0,0,0,0.0,4713,False,False
26,2020-06-24,42,MG,Andradas,3102605,city,14,34.08233,1,1,0,0.0714,41077,False,False
26,2020-06-24,42,MG,Andrelândia,3102803,city,16,130.89005,0,0,0,0.0,12224,False,False
26,2020-06-24,22,MG,Antônio Carlos,3102902,city,12,104.84928,0,0,0,0.0,11445,False,False
26,2020-06-24,22,MG,Antônio Dias,3103009,city,24,257.566,0,0,0,0.0,9318,False,False
26,2020-06-24,41,MG,Araçuaí,3103405,city,6,16.34521,0,0,0,0.0,36708,False,False
26,2020-06-24,85,MG,Araguari,3103504,city,144,122.79669,16,3,0,0.0208,117267,False,False
26,2020-06-24,35,MG,Arantina,3103603,city,3,107.33453,0,0,0,0.0,2795,False,False
26,2020-06-24,30,MG,Araporã,3103751,city,13,189.25608,0,1,0,0.0769,6869,False,False
26,2020-06-24,21,MG,Arapuá,3103801,city,10,352.85815,2,0,0,0.0,2834,False,False
26,2020-06-24,72,MG,Araxá,3104007,city,203,191.09659,4,4,0,0.0197,106229,False,False
26,2020-06-24,67,MG,Arceburgo,3104106,city,7,64.98329,0,0,0,0.0,10772,False,False
26,2020-06-24,84,MG,Arcos,3104205,city,26,64.85084,0,0,0,0.0,40092,False,False
26,2020-06-24,13,MG,Arinos,3104502,city,1,5.59441,0,0,0,0.0,17875,False,False
26,2020-06-24,48,MG,Astolfo Dutra,3104601,city,16,112.84294,0,1,0,0.0625,14179,False,False
26,2020-06-24,8,MG,Ataléia,3104700,city,6,46.62729,0,0,0,0.0,12868,False,False
26,2020-06-24,1,MG,Augusto de Lima,3104809,city,6,123.22859,6,0,0,0.0,4869,False,False
26,2020-06-24,27,MG,Baependi,3104908,city,3,15.66743,1,0,0,0.0,19148,False,False
26,2020-06-24,18,MG,Bambuí,3105103,city,0,,0,0,0,0.0,23829,False,False
26,2020-06-24,5,MG,Bandeira,3105202,city,1,20.85506,0,0,0,0.0,4795,False,False
26,2020-06-24,27,MG,Barão de Cocais,3105400,city,73,224.7191,1,0,0,0.0,32485,False,False
26,2020-06-24,15,MG,Barão de Monte Alto,3105509,city,7,129.70169,0,0,0,0.0,5397,False,False
26,2020-06-24,84,MG,Barbacena,3105608,city,317,230.85942,-3,5,1,0.0158,137313,False,False
26,2020-06-24,22,MG,Barra Longa,3105707,city,13,253.36192,0,0,0,0.0,5131,False,False
26,2020-06-24,39,MG,Barroso,3105905,city,13,62.46997,1,0,0,0.0,20810,False,False
26,2020-06-24,49,MG,Bela Vista de Minas,3106002,city,5,48.7567,0,0,0,0.0,10255,False,False
26,2020-06-24,71,MG,Belmiro Braga,3106101,city,7,204.14115,0,1,0,0.1429,3429,False,False
26,2020-06-24,101,MG,Belo Horizonte,3106200,city,4772,189.96286,105,104,8,0.0218,2512070,False,False
26,2020-06-24,62,MG,Belo Oriente,3106309,city,57,213.48315,3,4,0,0.0702,26700,False,False
26,2020-06-24,62,MG,Belo Vale,3106408,city,2,25.92353,0,1,0,0.5,7715,False,False
26,2020-06-24,3,MG,Berilo,3106507,city,1,8.38082,0,0,0,0.0,11932,False,False
26,2020-06-24,94,MG,Betim,3106705,city,540,122.91164,4,24,1,0.0444,439340,False,False
26,2020-06-24,61,MG,Bicas,3106903,city,9,62.09466,0,0,0,0.0,14494,False,False
26,2020-06-24,28,MG,Biquinhas,3107000,city,1,39.76143,0,0,0,0.0,2515,False,False
26,2020-06-24,91,MG,Boa Esperança,3107109,city,50,124.60438,9,5,1,0.1,40127,False,False
26,2020-06-24,32,MG,Bocaina de Minas,3107208,city,2,39.29273,0,0,0,0.0,5090,False,False
26,2020-06-24,42,MG,Bocaiúva,3107307,city,8,16.00672,0,1,0,0.125,49979,False,False
26,2020-06-24,94,MG,Bom Despacho,3107406,city,46,90.90011,0,1,0,0.0217,50605,False,False
26,2020-06-24,5,MG,Bom Jardim de Minas,3107505,city,2,30.8928,0,0,0,0.0,6474,False,False
26,2020-06-24,19,MG,Bom Jesus do Amparo,3107703,city,4,65.75703,0,0,0,0.0,6083,False,False
26,2020-06-24,26,MG,Bom Jesus do Galho,3107802,city,3,20.08704,0,1,0,0.3333,14935,False,False
26,2020-06-24,57,MG,Bom Repouso,3107901,city,9,85.33232,0,0,0,0.0,10547,False,False
26,2020-06-24,5,MG,Bom Sucesso,3108008,city,3,17.04255,0,0,0,0.0,17603,False,False
26,2020-06-24,74,MG,Bonfim,3108107,city,7,101.92196,0,1,0,0.1429,6868,False,False
26,2020-06-24,34,MG,Bonfinópolis de Minas,3108206,city,1,18.20499,0,0,0,0.0,5493,False,False
26,2020-06-24,77,MG,Borda da Mata,3108305,city,8,41.21162,1,0,0,0.0,19412,False,False
26,2020-06-24,79,MG,Botelhos,3108404,city,8,53.43664,2,1,0,0.125,14971,False,False
26,2020-06-24,4,MG,Brasilândia de Minas,3108552,city,1,6.04668,0,0,0,0.0,16538,False,False
26,2020-06-24,63,MG,Brasília de Minas,3108602,city,7,21.64034,0,0,0,0.0,32347,False,False
26,2020-06-24,1,MG,Brás Pires,3108701,city,1,23.0787,1,0,0,0.0,4333,False,False
26,2020-06-24,32,MG,Braúnas,3108800,city,1,20.82899,0,0,0,0.0,4801,False,False
26,2020-06-24,49,MG,Brazópolis,3108909,city,8,55.32886,0,0,0,0.0,14459,False,False
26,2020-06-24,53,MG,Brumadinho,3109006,city,112,279.28085,-1,0,0,0.0,40103,False,False
26,2020-06-24,55,MG,Bueno Brandão,3109105,city,7,63.63058,0,2,0,0.2857,11001,False,False
26,2020-06-24,26,MG,Buenópolis,3109204,city,43,414.85769,0,0,0,0.0,10365,False,False
26,2020-06-24,33,MG,Bugre,3109253,city,3,75.33903,0,0,0,0.0,3982,False,False
26,2020-06-24,21,MG,Buritis,3109303,city,21,84.53766,0,0,0,0.0,24841,False,False
26,2020-06-24,20,MG,Buritizeiro,3109402,city,30,106.929,0,0,0,0.0,28056,False,False
26,2020-06-24,7,MG,Cabeceira Grande,3109451,city,1,14.39056,0,0,0,0.0,6949,False,False
26,2020-06-24,3,MG,Cabo Verde,3109501,city,1,7.1048,0,0,0,0.0,14075,False,False
26,2020-06-24,41,MG,Cachoeira de Minas,3109709,city,4,34.64103,0,0,0,0.0,11547,False,False
26,2020-06-24,33,MG,Cachoeira de Pajeú,3102704,city,3,31.8742,0,0,0,0.0,9412,False,False
26,2020-06-24,39,MG,Cachoeira Dourada,3109808,city,2,74.29421,0,0,0,0.0,2692,False,False
26,2020-06-24,60,MG,Caetanópolis,3109907,city,4,34.41156,0,0,0,0.0,11624,False,False
26,2020-06-24,69,MG,Caeté,3110004,city,38,84.97697,1,0,0,0.0,44718,False,False
26,2020-06-24,20,MG,Caiana,3110103,city,3,54.58515,0,0,0,0.0,5496,False,False
26,2020-06-24,45,MG,Cajuri,3110202,city,12,300.97818,0,0,0,0.0,3987,False,False
26,2020-06-24,47,MG,Caldas,3110301,city,14,96.68508,0,0,0,0.0,14480,False,False
26,2020-06-24,69,MG,Camanducaia,3110509,city,73,335.32384,0,1,0,0.0137,21770,False,False
26,2020-06-24,80,MG,Cambuí,3110608,city,48,162.43105,0,1,0,0.0208,29551,False,False
26,2020-06-24,75,MG,Cambuquira,3110707,city,3,23.41189,0,0,0,0.0,12814,False,False
26,2020-06-24,2,MG,Campanário,3110806,city,1,26.8745,0,0,0,0.0,3721,False,False
26,2020-06-24,44,MG,Campanha,3110905,city,5,30.003,0,0,0,0.0,16665,False,False
26,2020-06-24,44,MG,Campestre,3111002,city,2,9.49893,1,0,0,0.0,21055,False,False
26,2020-06-24,40,MG,Campina Verde,3111101,city,18,91.16232,0,1,0,0.0556,19745,False,False
26,2020-06-24,90,MG,Campo Belo,3111200,city,58,107.34976,0,2,0,0.0345,54029,False,False
26,2020-06-24,19,MG,Campo Florido,3111408,city,7,85.87903,1,0,0,0.0,8151,False,False
26,2020-06-24,94,MG,Campos Altos,3111507,city,24,155.22929,0,0,0,0.0,15461,False,False
26,2020-06-24,74,MG,Campos Gerais,3111606,city,36,125.11295,18,0,0,0.0,28774,False,False
26,2020-06-24,30,MG,Canápolis,3111804,city,12,98.76543,3,0,0,0.0,12150,False,False
26,2020-06-24,48,MG,Cana Verde,3111903,city,27,481.8847,0,0,0,0.0,5603,False,False
26,2020-06-24,43,MG,Candeias,3112000,city,9,60.45949,0,0,0,0.0,14886,False,False
26,2020-06-24,34,MG,Caparaó,3112109,city,3,55.16734,0,0,0,0.0,5438,False,False
26,2020-06-24,17,MG,Capela Nova,3112208,city,1,21.49151,0,0,0,0.0,4653,False,False
26,2020-06-24,47,MG,Capelinha,3112307,city,1,2.64662,0,0,0,0.0,37784,False,False
26,2020-06-24,28,MG,Capetinga,3112406,city,2,28.90173,0,0,0,0.0,6920,False,False
26,2020-06-24,30,MG,Capim Branco,3112505,city,6,61.51323,0,0,0,0.0,9754,False,False
26,2020-06-24,51,MG,Capinópolis,3112604,city,33,204.04378,0,0,0,0.0,16173,False,False
26,2020-06-24,31,MG,Capitão Enéas,3112703,city,17,111.59249,0,3,2,0.1765,15234,False,False
26,2020-06-24,85,MG,Capitólio,3112802,city,2,23.1696,0,2,0,1.0,8632,False,False
26,2020-06-24,20,MG,Caraí,3113008,city,3,12.66624,0,0,0,0.0,23685,False,False
26,2020-06-24,25,MG,Caranaíba,3113107,city,3,94.25071,0,0,0,0.0,3183,False,False
26,2020-06-24,49,MG,Carandaí,3113206,city,29,113.72103,0,2,0,0.069,25501,False,False
26,2020-06-24,78,MG,Carangola,3113305,city,128,387.87879,4,3,0,0.0234,33000,False,False
26,2020-06-24,53,MG,Caratinga,3113404,city,120,130.34694,0,6,0,0.05,92062,False,False
26,2020-06-24,30,MG,Carbonita,3113503,city,2,21.26528,0,0,0,0.0,9405,False,False
26,2020-06-24,41,MG,Careaçu,3113602,city,1,14.79947,0,0,0,0.0,6757,False,False
26,2020-06-24,67,MG,Carlos Chagas,3113701,city,23,122.10012,20,0,0,0.0,18837,False,False
26,2020-06-24,82,MG,Carmo da Cachoeira,3113909,city,4,32.86771,0,0,0,0.0,12170,False,False
